provider,plan_title,capacity,period,price,data_mb,validity_days,plan_cost,is_daily_quota,plan_total_data_mb,total_plan_cost_for_trip,overall_cost_per_day
65aa0df15b71971c8cb28801,1GB 7 days - France,1000 MB,7 Days,3.2,1000.0,7,3.2,False,1000.0,9.600000000000001,0.8727272727272729
6579951a2ab42e58d53befcd,Europe,Unthrottled,30 Days,9.62,,30,9.62,False,,9.62,0.8745454545454545
675932492a67cac0f31af1af,France 15GB 30Days,15000 MB,30 Days,9.69,15000.0,30,9.69,False,15000.0,9.69,0.8809090909090909
6875cc9ee40f4fd4c110ce88,Europe (49 Destinations) - 30 Days/Total 5GB,5000 MB,30 Days,9.7,5000.0,30,9.7,False,5000.0,9.7,0.8818181818181817
63760bdc4e2b1c13f365b600,Europe A 10GB 15Day,Reduced to 128kbps after a total of 10GB,15 Days,9.71,10000.0,15,9.71,False,10000.0,9.71,0.8827272727272728
63760bdc4e2b1c13f365b600,Global D 3GB 30Day,Reduced to 128kbps after 3GB,30 Days,9.71,3000.0,30,9.71,False,3000.0,9.71,0.8827272727272728
63760bdc4e2b1c13f365b600,Europe G 3GB 5Day,Reduced to 128kbps after a total of 3GB,5 Days,3.24,3000.0,5,3.24,False,3000.0,9.72,0.8836363636363637
63760bdc4e2b1c13f365b600,Europe H 1GB/Daily 5Day,"1GB Per Day, Reduced to 128kbps After Exceeding 1GB",5 Days,3.24,1000.0,5,3.24,True,5000.0,9.72,0.8836363636363637
63760bdc4e2b1c13f365b600,Europe A 500MB/Daily 5Day,"500MB Per Day, Reduced to 128kbps After Exceeding 500MB",5 Days,3.24,500.0,5,3.24,True,2500.0,9.72,0.8836363636363637
6875cc9ee40f4fd4c110ce88,Europe (41 Countries) - 7 Days/Total 3GB,3000 MB,7 Days,4.86,3000.0,7,4.86,False,3000.0,9.72,0.8836363636363637
6875cc9ee40f4fd4c110ce88,Europe &amp; Asia &amp; US (41 Countries) - 7 Days/Total 1GB,1000 MB,7 Days,3.25,1000.0,7,3.25,False,1000.0,9.75,0.8863636363636364
665ed6fa8fd63873885d7aeb,Europe 3GB 30Days,3000 MB,30 Days,9.75,3000.0,30,9.75,False,3000.0,9.75,0.8863636363636364
6875cc9ee40f4fd4c110ce88,Europe (49 Destinations) - 15 Days/Total 5GB,5000 MB,15 Days,9.77,5000.0,15,9.77,False,5000.0,9.77,0.8881818181818182
6111c0893bead6451dd9ce51,France 12GB 30 Days,12000 MB,30 Days,9.77,12000.0,30,9.77,False,12000.0,9.77,0.8881818181818182
6111c0893bead6451dd9ce51,Global 3GB 15Days,3000 MB,15 Days,9.77,3000.0,15,9.77,False,3000.0,9.77,0.8881818181818182
6111c0893bead6451dd9ce51,Europe 1GB 7Days,1000 MB,7 Days,3.26,1000.0,7,3.26,False,1000.0,9.78,0.889090909090909
663a2caf5fddf2d5b402fd46,10 GB - 14 days,10000 MB,14 Days,9.81,10000.0,14,9.81,False,10000.0,9.81,0.8918181818181818
65426f4c477e1c0a0cff1078,eSIM France - 1GB 7 Days,1000 MB,7 Days,3.29,1000.0,7,3.29,False,1000.0,9.870000000000001,0.8972727272727273
689d5b0cd5589d4f71cf9559,All Europe 1GB 1 week,1000 MB,7 Days,3.29,1000.0,7,3.29,False,1000.0,9.870000000000001,0.8972727272727273
651a85325fee853583ffe8e5,Best Europe 35 - 500MB Daily / 5Days,Unthrottled,5 Days,3.29,,5,3.29,False,,9.870000000000001,0.8972727272727273
661627fa152261f55b820bc8,eSIM internet in France,5000 MB,30 Days,9.89,5000.0,30,9.89,False,5000.0,9.89,0.8990909090909092
6373892077821f1076f2e83a,France 5GB - 60 Days,5000 MB,60 Days,9.89,5000.0,60,9.89,False,5000.0,9.89,0.8990909090909092
663a2caf5fddf2d5b402fd46,Unlimited Standard,1000 MB,1 Days,0.9,1000.0,1,0.9,False,1000.0,9.9,0.9
6645ebd70ee8bdf7b1b24ed2,France,2000 MB,15 Days,4.95,2000.0,15,4.95,False,2000.0,9.9,0.9
683f99e07ee7f5a961c0c859,France 10GB 30Days,10000 MB,30 Days,9.9,10000.0,30,9.9,False,10000.0,9.9,0.9
683f99e07ee7f5a961c0c859,Europe(30+ areas) 3GB 30Days,3000 MB,30 Days,9.9,3000.0,30,9.9,False,3000.0,9.9,0.9
683f99e07ee7f5a961c0c859,Europe(30+ areas) 3GB 15Days,3000 MB,15 Days,9.9,3000.0,15,9.9,False,3000.0,9.9,0.9
6792061a96f9d33acf3046d4,France 20GB 30Days,20000 MB,30 Days,9.9,20000.0,30,9.9,False,20000.0,9.9,0.9
6645ebd70ee8bdf7b1b24ed2,France,5000 MB,30 Days,9.9,5000.0,30,9.9,False,5000.0,9.9,0.9
663a2caf5fddf2d5b402fd46,3 GB - 30 days,3000 MB,30 Days,9.9,3000.0,30,9.9,False,3000.0,9.9,0.9
682d271c08820152a644c1ce,France  Total 10GB for 30 days,10000 MB,30 Days,9.9,10000.0,30,9.9,False,10000.0,9.9,0.9
6875cc9ee40f4fd4c110ce88,Europe (49 Destinations) - 5 Days/Total 1GB,1000 MB,5 Days,3.31,1000.0,5,3.31,False,1000.0,9.93,0.9027272727272727
63c9055d1fddfcd02ef84f69,Europe + Middle East 5GB,5000 MB,30 Days,9.95,5000.0,30,9.95,False,5000.0,9.95,0.9045454545454544
667183eb07b54f361a880c5a,France 1GB,1000 MB,7 Days,3.32,1000.0,7,3.32,False,1000.0,9.959999999999999,0.9054545454545454
63760bdc4e2b1c13f365b600,Europe G 1GB/Daily 3Day,"1GB Per Day, Reduced to 128kbps After Exceeding 1GB",3 Days,2.49,1000.0,3,2.49,True,3000.0,9.96,0.9054545454545455
681599ea889235669e89497a,EU BASE 1GB 3D,1000 MB,3 Days,2.49,1000.0,3,2.49,False,1000.0,9.96,0.9054545454545455
63760bdc4e2b1c13f365b600,Europe G 5GB 10Day,Reduced to 128kbps after a total of 5GB,10 Days,4.98,5000.0,10,4.98,False,5000.0,9.96,0.9054545454545455
65fd5b85efc7ee1e3444055a,Europe &amp; Asia &amp; US 41 Countries 10 Days / Total 3GB,3000 MB,10 Days,4.98,3000.0,10,4.98,False,3000.0,9.96,0.9054545454545455
6729dd5072d09200e91cc8bd,"France 2GB, 15 days",2000 MB,15 Days,4.99,2000.0,15,4.99,False,2000.0,9.98,0.9072727272727273
663a1a4b5fddf2d5b402906b,Europe Sprint eSIM 15 GB - 15 Days,15000 MB,15 Days,9.98,15000.0,15,9.98,False,15000.0,9.98,0.9072727272727273
645a23dbc6a3d88eeb76b9ea,Europe eSIM 33 Countries - Data+Calls,5000 MB,30 Days,9.98,5000.0,30,9.98,False,5000.0,9.98,0.9072727272727273
645a23dbc6a3d88eeb76b9ea,France eSIM,5000 MB,30 Days,9.98,5000.0,30,9.98,False,5000.0,9.98,0.9072727272727273
663a1a4b5fddf2d5b402906b,Mediterranean eSIM 5 GB - 30 Days,5000 MB,30 Days,9.98,5000.0,30,9.98,False,5000.0,9.98,0.9072727272727273
663a1a4b5fddf2d5b402906b,Mediterranean eSIM 1 GB - 7 Days,1000 MB,7 Days,3.33,1000.0,7,3.33,False,1000.0,9.99,0.9081818181818182
640e71222097580dd4a88d0b,France eSIM 10 GB - 30 Days / Data Only,10000 MB,30 Days,9.99,10000.0,30,9.99,False,10000.0,9.99,0.9081818181818182
67d42f6255619141b6762338,"Europe 8 countries, 20GB",20000 MB,15 Days,9.99,20000.0,15,9.99,False,20000.0,9.99,0.9081818181818182
6627986cc0a5b22838c8b741,,3000 MB,30 Days,9.99,3000.0,30,9.99,False,3000.0,9.99,0.9081818181818182
67d42f6255619141b6762338,"Global 72 countries, 3GB",3000 MB,15 Days,9.99,3000.0,15,9.99,False,3000.0,9.99,0.9081818181818182
66ac21966d047ed956f30520,France-eSIM-500MB-3 Days-Daily,500 MB,3 Days,2,500.0,3,2.0,False,500.0,10.0,0.9090909090909091
66ac21966d047ed956f30520,France-eSIM-1GB-3 Days-Daily,1000 MB,3 Days,2.5,1000.0,3,2.5,False,1000.0,10.0,0.9090909090909091
648ad56367000ad251f95680,Europe+,5000 MB,10 Days,5,5000.0,10,5.0,False,5000.0,10.0,0.9090909090909091
67da4da6ff6041b77e7c4db1,France 3GB for 7 days,3000 MB,7 Days,5,3000.0,7,5.0,False,3000.0,10.0,0.9090909090909091
5c6df52a447a286186dea1db,2 GB ALPS HOLIDAYS SPECIAL,"2 GB for 7 days in Austria, Switzerland, Germany, France, Italy, Liechtenstein and Slovenia (+Andorra!)",7 Days,5,2000.0,7,5.0,False,2000.0,10.0,0.9090909090909091
65fd5b85efc7ee1e3444055a,France 5G 7 Days / Daily 1GB,Unlimited 512kbps after high-speed data is used up.,7 Days,5,,7,5.0,False,,10.0,0.9090909090909091
66c47261d104e43232185ad1,France 10GB for 30 Days,10000 MB,30 Days,10,10000.0,30,10.0,False,10000.0,10.0,0.9090909090909091
66e7e0c07bf608c0e0e49f45,France 10 GB - 30 Days,10000 MB,30 Days,10,10000.0,30,10.0,False,10000.0,10.0,0.9090909090909091
67234c91e7fe43281f91e226,France 5 GB for 30 days,5 GB,30 Days,10,5000.0,30,10.0,False,5000.0,10.0,0.9090909090909091
640e71222097580dd4a88d0b,Europe eSIM 5 GB - 30 Days / Data Only,5000 MB,30 Days,10,5000.0,30,10.0,False,5000.0,10.0,0.9090909090909091
673159aa72d09200e94affe3,Europe 3GB 30Days,3000 MB,30 Days,10,3000.0,30,10.0,False,3000.0,10.0,0.9090909090909091
66d97b236734f85a8761a32d,KOR-Europe-3000MB-30D,Fixed data plan,30 Days,10,,30,10.0,False,,10.0,0.9090909090909091
640e71222097580dd4a88d0b,Europe eSIM 3 GB - 30 Days / 100 Mins Local Calls,3000 MB,30 Days,10,3000.0,30,10.0,False,3000.0,10.0,0.9090909090909091
602194fd4b7cb92caf6ffad3,Regional Europe - 30 Days - 3 GB,3000 MB,30 Days,10,3000.0,30,10.0,False,3000.0,10.0,0.9090909090909091
6764f0cca7e04a963bb3a185,3Day 2GB Data For  France in  Unthrottled,2148 MB,3 Days,2.51,2148.0,3,2.51,False,2148.0,10.04,0.9127272727272726
652ff9cec8fe5da35384bb67,France - 1GB,1000 MB,3 Days,2.55,1000.0,3,2.55,False,1000.0,10.2,0.9272727272727272
5eb95317a5faaf0b7dfa9b24,Global eSIM [45 countries] 5 Days 1GB/Day,1000 MB,5 Days,3.4,1000.0,5,3.4,False,1000.0,10.2,0.9272727272727272
5d663d552a89717945a0d26d,Élan - 2 GB,2000 MB,15 Days,5.1,2000.0,15,5.1,False,2000.0,10.2,0.9272727272727272
5d663d552a89717945a0d26d,EUconnect - 3 GB,3000 MB,30 Days,10.2,3000.0,30,10.2,False,3000.0,10.2,0.9272727272727272
65fd5b85efc7ee1e3444055a,France 5G 5 Days / Daily 1GB,Unlimited 512kbps after high-speed data is used up.,5 Days,3.4000000000000004,,5,3.4000000000000004,False,,10.200000000000001,0.9272727272727274
6875cc9ee40f4fd4c110ce88,Europe &amp; Asia &amp; US (41 Countries) - 15 Days/Total 5GB,5000 MB,15 Days,10.3,5000.0,15,10.3,False,5000.0,10.3,0.9363636363636364
5eb95317a5faaf0b7dfa9b24,Europe eSIM [41 countries] 30 Days 10GB,10000 MB,30 Days,10.3,10000.0,30,10.3,False,10000.0,10.3,0.9363636363636364
5eb95317a5faaf0b7dfa9b24,Europe eSIM [41 countries] 1 Day 500MB/Day,500 MB,1 Days,0.94,500.0,1,0.94,False,500.0,10.34,0.94
663a2caf5fddf2d5b402fd46,3 GB - 15 days,3000 MB,15 Days,10.35,3000.0,15,10.35,False,3000.0,10.35,0.9409090909090909
663a2caf5fddf2d5b402fd46,3 GB - 30 days,3000 MB,30 Days,10.35,3000.0,30,10.35,False,3000.0,10.35,0.9409090909090909
66f0e534caf2be119de832f9,France eSIM Roaming Data,"1- 12 GB high speed data, No throttling and no daily limits",15 Days,10.36,12000.0,15,10.36,True,180000.0,10.36,0.9418181818181818
66744f19437944d4aa0af252,Sim Card for France - 20GB - 30 Days,20000 MB,30 Days,10.36,20000.0,30,10.36,False,20000.0,10.36,0.9418181818181818
63760bdc4e2b1c13f365b600,France 5GB 7Day,5000 MB,7 Days,5.19,5000.0,7,5.19,False,5000.0,10.38,0.9436363636363637
65fd5b85efc7ee1e3444055a,Europe 5G 49 Destinations 7 Days / Daily 500MB,Unlimited 128kbps after high-speed data is used up.,7 Days,5.19,,7,5.19,False,,10.38,0.9436363636363637
67d42f6255619141b6762338,"Europe 8 countries, 5GB",5000 MB,10 Days,5.19,5000.0,10,5.19,False,5000.0,10.38,0.9436363636363637
67d42f6255619141b6762338,"Europe 31 countries, 3GB",3000 MB,7 Days,5.19,3000.0,7,5.19,False,3000.0,10.38,0.9436363636363637
67d42f6255619141b6762338,"Europe 31 countries, 3GB",3000 MB,10 Days,5.19,3000.0,10,5.19,False,3000.0,10.38,0.9436363636363637
67d42f6255619141b6762338,Europe (34 countries) 20GB/30 days,20000 MB,30 Days,10.39,20000.0,30,10.39,False,20000.0,10.39,0.9445454545454546
682d271c08820152a644c1ce,Europe  (33 Countries) Total 5GB fo,5000 MB,10 Days,5.199999999999999,5000.0,10,5.199999999999999,False,5000.0,10.399999999999999,0.9454545454545453
66ac21966d047ed956f30520,France-eSIM-3GB-3 Days-Total,3000 MB,3 Days,2.6,3000.0,3,2.6,False,3000.0,10.4,0.9454545454545454
6809c2333db6ecdf6272bc41,Europe 5GB 30 Days,5000 MB,30 Days,10.4,5000.0,30,10.4,False,5000.0,10.4,0.9454545454545454
6875cc9ee40f4fd4c110ce88,Europe &amp; Asia &amp; US (41 Countries) - 10 Days/Total 1GB,1000 MB,10 Days,3.47,1000.0,10,3.47,False,1000.0,10.41,0.9463636363636364
65fd5b85efc7ee1e3444055a,Europe 36 Countries 7 Days / Daily 1GB,Unlimited 128kbps after high-speed data is used up.,7 Days,5.22,,7,5.22,False,,10.44,0.9490909090909091
6569737630f6dcfb30352bf3,France - 10GB/30Days,Unthrottled,30 Days,10.44,,30,10.44,False,,10.44,0.9490909090909091
5d16f93191d4f93192b3349c,France,10000 MB,30 Days,10.45,10000.0,30,10.45,False,10000.0,10.45,0.95
63760bdc4e2b1c13f365b600,Europe A 5GB 7Day,Reduced to 128kbps after a total of 5GB,7 Days,5.23,5000.0,7,5.23,False,5000.0,10.46,0.950909090909091
63760bdc4e2b1c13f365b600,Europe G 1GB/Daily 7Day,"1GB Per Day, Reduced to 128kbps After Exceeding 1GB",7 Days,5.23,1000.0,7,5.23,True,7000.0,10.46,0.950909090909091
63760bdc4e2b1c13f365b600,Europe A 10GB 30Day,Reduced to 128kbps after a total of 10GB,30 Days,10.46,10000.0,30,10.46,False,10000.0,10.46,0.950909090909091
63760bdc4e2b1c13f365b600,Europe G 500MB/Daily 20Day,"500MB Per Day, Reduced to 128kbps After Exceeding 500MB",20 Days,10.46,500.0,20,10.46,True,10000.0,10.46,0.950909090909091
63760bdc4e2b1c13f365b600,Europe A 3GB 5Day,Reduced to 128kbps after a total of 3GB,5 Days,3.49,3000.0,5,3.49,False,3000.0,10.47,0.9518181818181819
6386134ed12efb94fc05f1fb,Balkans Special 1 GB,1000 MB,14 Days,3.49,1000.0,14,3.49,False,1000.0,10.47,0.9518181818181819
6386134ed12efb94fc05f1fb,Europe and USA 1 GB,1000 MB,14 Days,3.49,1000.0,14,3.49,False,1000.0,10.47,0.9518181818181819
6386134ed12efb94fc05f1fb,Europe 1 GB,1000 MB,7 Days,3.49,1000.0,7,3.49,False,1000.0,10.47,0.9518181818181819
681599ea889235669e89497a,EU PLUS 1GB 15D,1000 MB,15 Days,3.49,1000.0,15,3.49,False,1000.0,10.47,0.9518181818181819
63c52208de7c07fba95ec104,Global Explorer - 7 Days - 1 GB (117 countries),1000 MB,7 Days,3.49,1000.0,7,3.49,False,1000.0,10.47,0.9518181818181819
6386134ed12efb94fc05f1fb,Andorra 5 GB,5000 MB,30 Days,10.49,5000.0,30,10.49,False,5000.0,10.49,0.9536363636363636
63c52208de7c07fba95ec104,Europe Explorer - 30 Days - 10 GB (39 countries),10000 MB,30 Days,10.49,10000.0,30,10.49,False,10000.0,10.49,0.9536363636363636
63c52208de7c07fba95ec104,Global Explorer - 30 Days - 3 GB (117 countries),3000 MB,30 Days,10.49,3000.0,30,10.49,False,3000.0,10.49,0.9536363636363636
65aa0df15b71971c8cb28801,1GB 7 days - Europe,1000 MB,7 Days,3.5,1000.0,7,3.5,False,1000.0,10.5,0.9545454545454546
665ed6fa8fd63873885d7aeb,Europe(30+ areas) 1GB 7Days,1000 MB,7 Days,3.5,1000.0,7,3.5,False,1000.0,10.5,0.9545454545454546
5d26d237082986423eab74a0,France 1 GB 7 Days,1000 MB,7 Days,3.5,1000.0,7,3.5,False,1000.0,10.5,0.9545454545454546
6271ccfff446fdedf3ef9a00,Regional Europe + Balkans - 7 Days - 1 GB,1GB,7 Days,3.5,1000.0,7,3.5,False,1000.0,10.5,0.9545454545454546
5eb95317a5faaf0b7dfa9b24,Europe eSIM [41 countries] 7 Days 5GB,5000 MB,7 Days,5.25,5000.0,7,5.25,False,5000.0,10.5,0.9545454545454546
682d271c08820152a644c1ce,France  1GB/day for 5 days,1000 MB,5 Days,3.5,1000.0,5,3.5,False,1000.0,10.5,0.9545454545454546
682d271c08820152a644c1ce,Europe  (33 Countries) 1GB/day for,1000 MB,5 Days,3.5,1000.0,5,3.5,False,1000.0,10.5,0.9545454545454546
648ad56367000ad251f95680,Europe+,10000 MB,30 Days,10.5,10000.0,30,10.5,False,10000.0,10.5,0.9545454545454546
67f32a92d392d55306110f1a,Europe(30+ areas) 5GB 30Days,5000 MB,30 Days,10.5,5000.0,30,10.5,False,5000.0,10.5,0.9545454545454546
5eb95317a5faaf0b7dfa9b24,Europe eSIM [33 Countries] 5 Days 500MB/Day,500 MB,5 Days,2.12,500.0,5,2.12,False,500.0,10.600000000000001,0.9636363636363637
5eb95317a5faaf0b7dfa9b24,Europe eSIM [41 countries] 5 Days 500MB/Day,500 MB,5 Days,2.12,500.0,5,2.12,False,500.0,10.600000000000001,0.9636363636363637
6764f0cca7e04a963bb3a185,30Day 10GB Data For  France in  Unthrottled,10737 MB,30 Days,10.62,10737.0,30,10.62,False,10737.0,10.62,0.9654545454545453
6893406fad0c5ce27be2e9bd,France eSIM,1GB,3 Days,2.66,1000.0,3,2.66,False,1000.0,10.64,0.9672727272727273
63760bdc4e2b1c13f365b600,France 5GB 10Day,5000 MB,10 Days,5.32,5000.0,10,5.32,False,5000.0,10.64,0.9672727272727273
67f0abeb2a0a3aefec7a4e0f,eSIM EUROPE 3GB 14Days Premium,3000 MB,14 Days,10.67,3000.0,14,10.67,False,3000.0,10.67,0.97
65fd5b85efc7ee1e3444055a,Europe 36 Countries 5 Days / Daily 1GB,Unlimited 128kbps after high-speed data is used up.,5 Days,3.5599999999999996,,5,3.5599999999999996,False,,10.68,0.9709090909090908
65fd5b85efc7ee1e3444055a,Europe &amp; Asia &amp; US 41 Countries 5 Days / Daily 500MB,Unlimited 384kbps after high-speed data is used up.,5 Days,3.5599999999999996,,5,3.5599999999999996,False,,10.68,0.9709090909090908
63760bdc4e2b1c13f365b600,Europe G 1GB/Daily 15Day,"1GB Per Day, Reduced to 128kbps After Exceeding 1GB",15 Days,10.71,1000.0,15,10.71,True,15000.0,10.71,0.9736363636363637
665ed6fa8fd63873885d7aeb,France 20GB 30Days,20000 MB,30 Days,10.75,20000.0,30,10.75,False,20000.0,10.75,0.9772727272727273
651a85325fee853583ffe8e5,Best Europe 35 - 500MB Daily / 20Days,Unthrottled,20 Days,10.76,,20,10.76,False,,10.76,0.9781818181818182
656073451f0926ec7caa444f,Local France - 7 Days - 1 GB,1000 MB,7 Days,3.59,1000.0,7,3.59,False,1000.0,10.77,0.979090909090909
661627fa152261f55b820bc8,eSIM internet in France,1000 MB,7 Days,3.59,1000.0,7,3.59,False,1000.0,10.77,0.979090909090909
6373892077821f1076f2e83a,Europe+ 1GB - 5 Days,1000 MB,5 Days,3.59,1000.0,5,3.59,False,1000.0,10.77,0.979090909090909
6373892077821f1076f2e83a,France 1GB - 10 Days,1000 MB,10 Days,3.59,1000.0,10,3.59,False,1000.0,10.77,0.979090909090909
6373892077821f1076f2e83a,Global 1GB - 5 Days,1000 MB,5 Days,3.59,1000.0,5,3.59,False,1000.0,10.77,0.979090909090909
6373892077821f1076f2e83a,France 5GB - 10 Days,5000 MB,10 Days,5.39,5000.0,10,5.39,False,5000.0,10.78,0.98
5eb95317a5faaf0b7dfa9b24,Europe eSIM [33 Countries] 15 Days 10GB,10000 MB,15 Days,10.79,10000.0,15,10.79,False,10000.0,10.79,0.9809090909090908
6373892077821f1076f2e83a,France 10GB - 30 Days,10000 MB,30 Days,10.79,10000.0,30,10.79,False,10000.0,10.79,0.9809090909090908
6373892077821f1076f2e83a,Europe 5GB - 60 Days,5000 MB,60 Days,10.79,5000.0,60,10.79,False,5000.0,10.79,0.9809090909090908
656073451f0926ec7caa444f,Regional Extended Europe - 30 Days - 3 GB,3000 MB,30 Days,10.79,3000.0,30,10.79,False,3000.0,10.79,0.9809090909090908
5d9489fcb626af051244d029,France eSIM 5GB 30 Days,5000 MB,30 Days,10.79,5000.0,30,10.79,False,5000.0,10.79,0.9809090909090908
5c6df152447a286186dea121,EUROPE,500 MB,2 Days,1.8,500.0,2,1.8,False,500.0,10.8,0.9818181818181819
663a2caf5fddf2d5b402fd46,1 GB - 7 Days,1 GB,7 Days,3.6,1000.0,7,3.6,False,1000.0,10.8,0.9818181818181819
6809c2333db6ecdf6272bc41,France 1 GB 30 Days,1000 MB,30 Days,3.6,1000.0,30,3.6,False,1000.0,10.8,0.9818181818181819
6809c2333db6ecdf6272bc41,Europe 1GB 30 Days,1000 MB,30 Days,3.6,1000.0,30,3.6,False,1000.0,10.8,0.9818181818181819
663a2caf5fddf2d5b402fd46,5 GB - 7 days,5000 MB,7 Days,5.4,5000.0,7,5.4,False,5000.0,10.8,0.9818181818181819
5c6df152447a286186dea121,,20000 MB,30 Days,10.8,20000.0,30,10.8,False,20000.0,10.8,0.9818181818181819
5e8d7bfe206f3b3af9d16058,France,eSIM Plan at local rates to France. Online top up available when bundle is reached.,30 Days,10.8,,30,10.8,False,,10.8,0.9818181818181819
5d26d237082986423eab74a0,Europe 3 GB 30 Days,3000 MB,30 Days,10.8,3000.0,30,10.8,False,3000.0,10.8,0.9818181818181819
663a2caf5fddf2d5b402fd46,3 GB - 30 days,3000 MB,30 Days,10.8,3000.0,30,10.8,False,3000.0,10.8,0.9818181818181819
65fd5b85efc7ee1e3444055a,Europe 5G 49 Destinations 5 Days / Daily 500MB,Unlimited 128kbps after high-speed data is used up.,5 Days,3.6100000000000003,,5,3.6100000000000003,False,,10.830000000000002,0.9845454545454547
65fd5b85efc7ee1e3444055a,Europe 41 Countries 5G 3 Days / Daily 1GB,Unlimited 128kbps after high-speed data is used up.,3 Days,2.71,,3,2.71,False,,10.84,0.9854545454545455
6893406fad0c5ce27be2e9bd,France eSIM,3GB,7 Days,5.45,3000.0,7,5.45,False,3000.0,10.9,0.990909090909091
682d271c08820152a644c1ce,Europe  (33 Countries) Total 10GB f,10000 MB,15 Days,10.9,10000.0,15,10.9,False,10000.0,10.9,0.990909090909091
663a1a4b5fddf2d5b402906b,Europe Sprint eSIM 15 GB - 30 Days,15000 MB,30 Days,10.93,15000.0,30,10.93,False,15000.0,10.93,0.9936363636363637
663a1a4b5fddf2d5b402906b,Europe eSIM 10 GB - 15 Days,10000 MB,15 Days,10.93,10000.0,15,10.93,False,10000.0,10.93,0.9936363636363637
663a1a4b5fddf2d5b402906b,Europe &amp; United States eSIM 10 GB - 15 Days,10000 MB,15 Days,10.93,10000.0,15,10.93,False,10000.0,10.93,0.9936363636363637
65fd5b85efc7ee1e3444055a,Europe 41 Countries 5G 7 Days / Total 5GB,Unlimited 128kbps after high-speed data is used up.,7 Days,5.47,,7,5.47,False,,10.94,0.9945454545454545
6284ecd32e3b6ce037733d6e,Surf 10GB in France for 30 days,10000 MB,30 Days,10.94,10000.0,30,10.94,False,10000.0,10.94,0.9945454545454545
63760bdc4e2b1c13f365b600,Europe A 1GB/Daily 3Day,"1GB Per Day, Reduced to 128kbps After Exceeding 1GB",3 Days,2.74,1000.0,3,2.74,True,3000.0,10.96,0.9963636363636365
63760bdc4e2b1c13f365b600,Europe G 500MB/Daily 10Day,"500MB Per Day, Reduced to 128kbps After Exceeding 500MB",10 Days,5.48,500.0,10,5.48,True,5000.0,10.96,0.9963636363636365
63760bdc4e2b1c13f365b600,Europe C 5GB 15Day,"Coverage area 15 days 5GB, speed reduced to 128kbps after usage",15 Days,10.96,5000.0,15,10.96,False,5000.0,10.96,0.9963636363636365
648ad56367000ad251f95680,Europe,10000 MB,30 Days,10.98,10000.0,30,10.98,False,10000.0,10.98,0.9981818181818182
656019a51f0926ec7c9be0d2,EU 36 10GB,10000 MB,30 Days,10.99,10000.0,30,10.99,False,10000.0,10.99,0.9990909090909091
648ad56367000ad251f95680,EuroTurk,10000 MB,30 Days,10.99,10000.0,30,10.99,False,10000.0,10.99,0.9990909090909091
6729dd5072d09200e91cc8bd,"Europe 5GB, 30 days",5000 MB,30 Days,10.99,5000.0,30,10.99,False,5000.0,10.99,0.9990909090909091
65bef1401c656f6234208976,France 5GB 30day bundle,5000 MB,30 Days,10.99,5000.0,30,10.99,False,5000.0,10.99,0.9990909090909091
640e71222097580dd4a88d0b,Travel eSIM for Europe (ZF) 5 GB - 30 Days / 100 Mins Local Calls,5000 MB,30 Days,10.99,5000.0,30,10.99,False,5000.0,10.99,0.9990909090909091
65fd5b85efc7ee1e3444055a,Europe 41 Countries 5G 15 Days / Total 10GB,Unlimited 128kbps after high-speed data is used up.,15 Days,10.99,,15,10.99,False,,10.99,0.9990909090909091
6747c8e603e7509b3dc0bfc3,1GB/1 Day France 5G eSIM,1000 MB,1 Days,1,1000.0,1,1.0,False,1000.0,11.0,1.0
63760bdc4e2b1c13f365b600,Europe H 1GB/Daily 1Day,"1GB Per Day, Reduced to 128kbps After Exceeding 1GB",1 Days,1,1000.0,1,1.0,True,1000.0,11.0,1.0
63760bdc4e2b1c13f365b600,Europe A 500MB/Daily 1Day,"500MB Per Day, Reduced to 128kbps After Exceeding 500MB",1 Days,1,500.0,1,1.0,True,500.0,11.0,1.0
63760bdc4e2b1c13f365b600,Europe G 500MB/Daily 1Day,"500MB Per Day, Reduced to 128kbps After Exceeding 500MB",1 Days,1,500.0,1,1.0,True,500.0,11.0,1.0
63760bdc4e2b1c13f365b600,Europe H 500MB/Daily 1Day,"500MB Per Day, Reduced to 128kbps After Exceeding 500MB",1 Days,1,500.0,1,1.0,True,500.0,11.0,1.0
5eb95317a5faaf0b7dfa9b24,Global eSIM [45 countries] 1 Day 1GB/Day,1000 MB,1 Days,1,1000.0,1,1.0,False,1000.0,11.0,1.0
67f32a92d392d55306110f1a,France 500MB/Day,500 MB,3 Days,2.2,500.0,3,2.2,False,500.0,11.0,1.0
648ad56367000ad251f95680,Europe,5000 MB,10 Days,5.5,5000.0,10,5.5,False,5000.0,11.0,1.0
65aa0df15b71971c8cb28801,3GB 10 days - Europe,3000 MB,10 Days,5.5,3000.0,10,5.5,False,3000.0,11.0,1.0
67da4da6ff6041b77e7c4db1,France 3GB for 10 days,3000 MB,10 Days,5.5,3000.0,10,5.5,False,3000.0,11.0,1.0
648ad56367000ad251f95680,France,10000 MB,30 Days,11,10000.0,30,11.0,False,10000.0,11.0,1.0
66d97b236734f85a8761a32d,KOR-FR-5000MB-30D,Fixed data plan,30 Days,11,,30,11.0,False,,11.0,1.0
640e71222097580dd4a88d0b,France eSIM 3 GB - 30 Days / 100 Mins Local Calls,3000 MB,30 Days,11,3000.0,30,11.0,False,3000.0,11.0,1.0
